"","SYMBOL","GSM1143672","GSM1143673","GSM1143674","GSM1143675"
"35905","SLC25A22",972,776,757,408
"35906","ZFAND1",636,567,610,357
"35907","SNIP1",464,518,803,443
"35908","ASB13",826,805,720,607
"35909","ZNF750",81,50,310,172
"35910","DHRS12",83,66,171,136
"35911","ZNF668",450,410,533,395
"35912","FZD3",900,873,1165,684
"35913","GEMIN7",463,408,617,325
"35914","C1orf115",363,359,748,447
"35915","ISOC2",1773,1526,1820,1127
"35916","ELMO3",138,111,140,82
"35917","KATNBL1",578,574,509,402
"35918","TXNDC15",957,974,1029,682
"35919","MCTP1",12,15,7,5
"35920","GRTP1",587,582,819,480
"35921","ZFHX4",0,0,0,1
"35922","ACBD4",123,87,253,163
"35923","MICALL2",1119,939,1790,1005
"35924","MTERF1",268,286,395,232
"35925","CCDC82",5,17,5,8
"35926","IQCA1",0,0,1,0
"35927","LRRC31",1,0,0,0
"35928","SUGCT",3,1,72,36
"35929","MYH14",4769,4493,10624,7465
"35930","RERGL",127,124,91,67
"35931","KLHL36",2409,2311,3276,2299
"35932","ZNF665",17,24,30,17
"35933","CLMN",993,952,2575,1157
"35934","SEM1",1820,1747,2302,1332
"35935","FBXO31",1197,1134,1163,731
"35936","GSDMD",383,335,427,266
"35937","SPRING1",2465,2358,3646,2211
"35938","ALG9",414,414,458,298
"35939","ZNF408",575,501,668,410
"35940","ARMC5",553,452,722,413
"35941","UGT2A3",0,0,1,0
"35942","TFPI2",8,4,5,6
"35943","CARF",70,77,137,82
"35944","SHCBP1",1794,1807,131,131
"35945","HHIPL2",54,50,126,61
"35946","HPS6",965,829,1003,672
"35947","HAND2-AS1",0,1,0,0
"35948","VASH2",50,53,29,31
"35949","GSTCD",1014,1047,520,367
"35950","TTC21B",539,606,405,315
"35951","PTCD2",624,520,555,313
"35952","SLTM",3040,3125,3446,2397
"35953","MMRN2",401,326,816,496
"35954","EHMT1",3505,3338,4031,2750
"35955","AGMAT",352,293,329,205
"35956","NIPAL2",963,894,2466,1432
"35957","TLE6",20,25,86,42
"35958","MOB3B",6,6,6,4
"35959","ZNF552",376,394,1003,681
"35960","DNAI4",23,20,27,13
"35961","ST7",512,600,497,311
"35962","CATSPERB",4,15,22,10
"35963","ARHGAP28",0,1,3,0
"35964","CAMKMT",191,176,230,135
"35965","EFCC1",6,8,12,3
"35966","CLMP",5,14,11,8
"35967","METTL8",727,686,1085,602
"35968","NAA40",758,881,763,578
"35969","ZMYM1",452,442,287,240
"35970","KDM8",115,80,104,82
"35971","QSER1",2823,2665,2433,1754
"35972","GEMIN6",588,600,504,286
"35973","PEAK1",918,1026,1005,754
"35974","LONRF3",87,30,180,33
"35975","PIP4K2C",2921,2767,3889,2313
"35976","TMC5",215,194,300,189
"35977","CCDC102B",3,1,1,1
"35978","ARHGEF5",818,807,1051,647
"35979","NHEJ1",382,429,263,189
"35980","AGBL2",32,22,61,40
"35981","ZBTB3",149,128,207,125
"35982","FAM124B",0,0,0,1
"35983","ZDHHC11",83,84,179,129
"35984","RNF122",53,37,65,39
"35985","CFAP69",3,4,6,14
"35986","MFSD13A",581,566,686,493
"35987","CSPP1",306,354,283,182
"35988","PDZD3",0,1,0,0
"35989","TLCD3A",339,296,256,120
"35990","EPHX3",11,4,4,9
"35991","TM4SF20",0,0,0,1
"35992","LINC00115",18,19,28,17
"35993","SNX22",3173,2784,3370,2214
"35994","FLJ13224",9,3,7,6
"35995","NEK11",58,68,91,72
"35996","TUBAL3",3,0,3,2
"35997","ZNF669",87,147,166,108
"35998","RBFA",1063,995,779,513
"35999","JHY",156,167,251,195
"36000","TREML2",0,0,0,0
"36001","BORA",301,292,109,77
"36002","TCTN2",164,181,116,108
"36003","ALG13",787,707,1055,637
"36004","CPSF7",2802,2682,2611,1753
"36005","BAALC",4,0,1,0
"36006","RPAP2",438,419,623,458
"36007","CBLL1",856,820,896,552
"36008","NUDT18",154,175,406,252
"36009","RABEP2",814,813,1151,713
"36010","THSD4",1647,1145,4856,2780
"36011","UBA5",1071,1096,1205,755
"36012","DCAKD",356,292,449,294
"36013","CCDC134",434,431,428,354
"36014","ZNF212",281,273,428,267
"36015","ZC3H14",2504,2532,2856,1818
"36016","PODNL1",16,19,33,31
"36017","MAP9",458,520,834,548
"36018","HDAC11",767,699,1531,910
"36019","CAAP1",508,398,560,337
"36020","PLBD1",2068,1937,2337,1353
"36021","LPCAT1",3005,3145,5971,4181
"36022","RIN3",130,106,248,127
"36023","ZNF671",2,4,8,4
"36024","MCMBP",3124,3051,1622,1008
"36025","GGNBP2",1013,1022,1384,826
"36026","ZNF672",204,212,368,208
"36027","ATP8B4",1,1,4,1
"36028","THNSL1",578,557,805,528
"36029","RPP21",293,288,274,140
"36030","ZNF613",132,187,273,201
"36031","PRR5L",51,32,27,22
"36032","CALCR",2,0,0,1
"36033","CYBRD1",149,154,120,58
"36034","NUP85",1603,1630,870,589
"36035","NAA60",2152,2064,2892,1739
"36036","TMC7",334,285,1089,536
"36037","MORN1",85,95,133,94
"36038","BTNL8",0,0,0,0
"36039","TUSC3",2195,2202,2814,1792
"36040","PYROXD1",379,333,470,246
"36041","ACTR5",270,253,269,150
"36042","ATAD5",430,420,62,37
"36043","MAGIX",109,110,107,76
"36044","SETD6",757,800,791,582
"36045","MAB21L4",28,25,38,17
"36046","TCEAL4",2220,2143,3795,2302
"36047","MRM1",281,219,273,157
"36048","NANOG",0,0,0,0
"36049","ADM2",270,190,357,97
"36050","SPEF2",36,45,96,64
"36051","FAM110D",4,4,1,0
"36052","MAP6D1",289,309,455,476
"36053","UBXN8",366,311,414,215
"36054","DOK3",153,133,113,77
"36055","TNIP3",0,0,0,0
"36056","KIAA0319L",1004,936,1850,1132
"36057","SYNPO2L",7,12,32,34
"36058","COQ8B",425,381,628,387
"36059","CCNP",40,19,122,47
"36060","CNTNAP3",23,17,23,16
"36061","SLC35E1",2786,2764,4203,2764
"36062","KAT6A",1685,1668,1597,1090
"36063","LINC00472",12,23,53,49
"36064","ZNF696",426,405,415,273
"36065","L2HGDH",1373,1312,1014,629
"36066","C10orf95",95,77,68,42
"36067","DHDDS",600,542,792,508
"36068","PLPPR3",1822,1616,1208,769
"36069","PLEKHS1",11,12,54,22
"36070","SYNDIG1",102,212,90,137
"36071","NOL10",1874,1830,1706,1079
"36072","PDZD7",48,45,52,40
"36073","ERMP1",4168,3895,6789,4082
"36074","PAQR6",134,126,426,296
"36075","DENND1C",227,240,565,270
"36076","CEP76",251,260,233,161
"36077","JADE1",927,947,376,302
"36078","DENND2D",913,880,1840,1143
"36079","DNAJC22",566,474,675,345
"36080","ABCA11P",185,183,240,151
"36081","SCD5",207,312,677,544
"36082","WDR76",600,611,47,44
"36083","ATAT1",229,238,457,280
"36084","ZNF767P",207,242,438,306
"36085","WLS",2,3,1,0
"36086","ZNF442",109,98,130,76
"36087","CPED1",0,0,0,0
"36088","GRHL2",4180,4454,6436,4592
"36089","TRMT2B",1094,1020,1308,733
"36090","DSN1",1021,1003,210,193
"36091","FRMD1",1,1,5,3
"36092","DNAJB14",977,944,1268,849
"36093","POF1B",1132,1010,824,629
"36094","ZNF702P",77,91,156,134
"36095","SVEP1",40,49,61,52
"36096","TTC26",313,310,272,175
"36097","PLEKHH3",959,834,1117,785
"36098","STN1",795,658,1671,954
"36099","AGPAT4-IT1",1,0,0,0
"36100","ELOVL7",2004,1919,1792,980
"36101","ANKRD53",431,409,484,311
"36102","GRAPL-AS1",1,1,3,1
"36103","CALD1",170,137,731,385
"36104","PSCA",44,29,282,137
"36105","GREB1L",198,226,182,136
"36106","PCNX2",133,133,342,206
"36107","ESRP2",6690,6161,8550,5485
"36108","DOCK5",2623,2860,4517,3703
"36109","TRAPPC13",755,822,906,607
"36110","C10orf88",219,206,310,182
"36111","TMEM156",0,1,0,0
"36112","GLRA3",9,4,4,8
"36113","RMI1",1314,1271,601,369
"36114","PSME3IP1",1104,1058,1288,736
"36115","PHC3",1950,1887,2152,1514
"36116","MINDY3",559,548,978,646
"36117","WWC2",794,780,929,667
"36118","DGLUCY",19,36,143,84
"36119","NAA25",2416,2282,2255,1495
"36120","UBTD1",152,140,358,293
"36121","FOXRED2",1137,1028,599,365
"36122","TMEM62",345,348,357,208
"36123","MYO15B",185,176,1176,750
"36124","NRSN2",117,105,180,112
"36125","SLC8B1",308,259,350,192
"36126","PANK2",949,941,1286,774
"36127","FBXL18",1267,1205,2017,1367
"36128","SEMA6D",15,26,14,14
"36129","ZNF556",0,0,1,2
"36130","CSRNP3",3,4,16,9
"36131","ANP32A-IT1",2,3,2,8
"36132","TRPM3",0,0,1,0
"36133","FAM106A",6,4,7,2
"36134","GPR157",654,690,670,399
"36135","CEBPA-DT",85,85,102,65
"36136","PGAP1",595,571,756,552
"36137","LRRTM4",0,0,1,0
"36138","ATF7IP2",211,245,251,219
"36139","DCAF17",535,529,595,379
"36140","LINC00574",5,3,2,2
"36141","ADAMTS20",2,2,5,2
"36142","CCDC15",103,92,15,14
"36143","HEXA-AS1",22,31,102,52
"36144","LCAL1",0,0,2,1
"36145","TUBA4B",11,9,6,5
"36146","BIN3-IT1",1,1,0,0
"36147","ZNF606",99,134,218,190
"36148","MZT2B",1783,1593,1524,927
"36149","PKD1L1-AS1",0,0,0,0
"36150","CALM1",16612,16717,18349,12725
"36151","ZFP2",9,10,33,19
"36152","ZNF614",583,596,610,427
"36153","C3orf36",0,1,0,0
"36154","BICC1",0,0,0,0
"36155","BAIAP2L2",9,10,41,29
"36156","ARL14",0,1,8,0
"36157","PIF1",444,409,9,8
"36158","MAP3K19",0,0,0,0
"36159","VCPIP1",462,440,608,452
"36160","CCDC33",0,0,3,1
"36161","BBOF1",285,245,338,201
"36162","TRIM46",46,47,59,26
"36163","CCDC170",534,513,1206,703
"36164","NR4A3",126,83,127,63
"36165","LRRC8E",516,497,851,587
"36166","MROH9",0,0,0,0
"36167","RPF1",869,866,1182,650
"36168","ZNF703",3734,2989,3735,2396
"36169","PTGES2",3906,3293,3362,1988
"36170","SIKE1",3423,3467,3865,2601
"36171","FRAS1",24,18,16,21
"36172","THOC7",7781,7460,8675,5336
"36173","UXS1",1059,1103,1496,937
"36174","SLC66A2",434,406,352,258
"36175","ZC3H12A",219,222,356,197
"36176","ASRGL1",238,204,94,68
"36177","CENPT",938,1015,868,601
"36178","EDC3",1623,1521,1949,1166
"36179","GOLGA2P10",385,371,487,298
"36180","NAA15",4671,4725,4068,2505
"36181","CWH43",0,0,0,0
"36182","ASMTL-AS1",185,159,260,193
"36183","PGGHG",418,357,498,346
"36184","PRR36",702,682,749,541
"36185","ABHD18",309,276,281,182
"36186","MOGAT2",1,0,0,0
"36187","CTC1",506,521,675,465
"36188","IFT74",266,281,386,272
"36189","DBF4B",371,380,53,53
"36190","SPSB1",266,293,317,222
"36191","MYCT1",0,0,0,0
"36192","TEDC2",325,345,24,23
"36193","MYO19",1788,1556,630,418
"36194","RUBCNL",7,7,114,82
"36195","CEP290",461,443,578,407
"36196","TTI2",767,758,627,455
"36197","BRD3",1677,1593,2060,1390
"36198","TMEM134",581,470,873,516
"36199","TMEM254",502,602,801,481
"36200","RNF34",1180,1109,1228,732
"36201","MUS81",751,659,814,477
"36202","FUZ",244,189,295,200
"36203","HKDC1",0,0,0,0
"36204","FBXO11",2080,2023,2677,1739
"36205","CHD9",1038,1151,1423,1196
"36206","FHOD3",3,5,2,3
"36207","OPA3",871,880,1110,705
"36208","SPG11",1677,1450,2915,1884
"36209","PROSER1",2458,2231,2448,1487
"36210","NUP214",2429,2416,1955,1391
"36211","ARMC9",442,504,594,464
"36212","CCDC92",308,411,610,496
"36213","TM2D3",497,469,596,342
"36214","RUNX1-IT1",0,0,0,0
"36215","ALPK1",249,227,206,131
"36216","CFAP43",3,7,8,3
"36217","NAA50",11004,10220,10626,6774
"36218","COQ10B",1113,1034,2340,1398
"36219","LHX3",6,8,6,4
"36220","ACSF2",212,207,312,232
"36221","TARS2",1163,979,1021,606
"36222","RAB11FIP1",1633,1635,2877,1636
"36223","NUBPL",205,224,277,179
"36224","PAAF1",835,768,876,558
"36225","ORAI2",479,471,781,533
"36226","RUFY1",1187,1136,1390,884
"36227","TASL",0,0,0,0
"36228","WDR26",3068,3141,4688,3132
"36229","FAAP100",1047,884,1047,657
"36230","PIGZ",135,132,142,105
"36231","ELL3",323,255,560,316
"36232","PREX2",0,0,0,1
"36233","CEP63",529,574,596,357
"36234","SLC35F5",2328,2195,3177,1908
"36235","ATOSB",200,179,645,370
"36236","EFHC2",7,3,10,8
"36237","PHAF1",495,491,855,495
"36238","TRIM45",313,365,262,203
"36239","ZNF430",316,306,256,195
"36240","EDEM3",1844,1706,2319,1497
"36241","STAM",1226,1173,1228,843
"36242","HSD3B7",504,455,618,413
"36243","ITPKC",677,590,1150,726
"36244","GRPEL1",1972,1800,1776,1052
"36245","SCUBE1",2,1,12,8
"36246","CDK5RAP3",3487,2981,5600,3190
"36247","MLLT10",1418,1482,1493,1067
"36248","CUBN",1,1,0,0
"36249","MTERF2",432,420,757,543
"36250","CCDC6",4243,4429,6290,4015
"36251","PLEKHO2",161,149,140,117
"36252","EFHD1",18,13,11,9
"36253","WDCP",294,305,257,217
"36254","TRABD",905,728,722,468
"36255","MED28",1017,1061,1240,965
"36256","FER1L4",193,143,658,419
"36257","FLAD1",1094,911,1076,676
"36258","SPHKAP",0,0,0,0
"36259","NCOA4",4068,3826,7100,4047
"36260","PDGFD",0,0,0,0
"36261","KLHL15",210,213,142,113
"36262","TET1",215,281,246,197
"36263","LRRC27",122,143,206,157
"36264","EPC1",556,528,943,565
"36265","CPEB4",279,289,893,584
"36266","PPP1R2C",0,0,0,0
"36267","ZKSCAN3",67,77,108,89
"36268","GKAP1",125,155,117,93
"36269","CXXC4",2,5,2,3
"36270","SP6",335,405,242,158
"36271","CEP70",674,630,681,399
"36272","CCDC68",106,128,170,107
"36273","PUS1",2179,1758,1817,1038
"36274","ABTB1",106,75,215,110
"36275","WNT10A",0,3,1,0
"36276","ULBP2",117,113,155,88
"36277","ULBP1",170,131,97,54
"36278","DNAJC5",4532,4104,6539,3592
"36279","ADAM33",0,2,0,0
"36280","KCNIP4",27,20,21,16
"36281","WDR82",2857,2780,2945,1818
"36282","PABPC1L",951,806,1293,782
"36283","PNPLA3",20,16,41,17
"36284","SLC25A16",284,304,635,333
"36285","BPIFB2",0,0,3,1
"36286","TRAF3IP3",11,11,9,7
"36287","SEL1L2",0,0,0,0
"36288","DCAF11",2130,2043,3298,1897
"36289","ZSCAN16",103,111,245,159
"36290","REEP4",1923,1683,1186,761
"36291","COASY",968,835,1147,806
"36292","SKIC8",2244,2288,2983,1891
"36293","LPAL2",4,1,1,0
"36294","TNKS2",2467,2504,3587,2515
"36295","RNF39",55,47,175,77
"36296","SHOC2",1593,1561,1882,1224
"36297","ADAM12",2,0,3,6
"36298","PDCD1LG2",0,0,0,1
"36299","CD276",4490,4194,4460,3265
"36300","RASSF7",529,602,586,431
"36301","CSRP3",0,0,0,0
"36302","CALM2",10567,10408,7153,4386
"36303","PDHX",1501,1436,1483,848
"36304","FOSL1",48,24,475,197
"36305","CUL5",1111,1175,1568,1063
"36306","UBXN6",825,848,1625,1034
"36307","SLC19A3",2,5,4,0
"36308","TSGA10",126,124,178,113
"36309","AKNA",345,318,489,332
"36310","ESX1",0,0,0,0
"36311","PBX4",14,9,15,11
"36312","SLC35G2",4,3,3,2
"36313","ACAD10",582,616,1192,736
"36314","SRCIN1",271,249,577,309
"36315","IQCN",10,9,85,60
"36316","TTYH3",905,868,1653,926
"36317","ARHGAP39",1302,1052,1115,654
"36318","PTP4A2",3775,3599,3996,2280
"36319","THSD7B",1,1,3,1
"36320","SLC44A4",3,3,2,4
"36321","VWA7",16,26,16,15
"36322","MPIG6B",11,11,20,14
"36323","FGF23",0,0,0,1
"36324","LY6G6C",13,4,24,20
"36325","LY6G5C",59,60,94,70
"36326","PRR3",358,295,271,162
"36327","THUMPD2",206,244,295,172
"36328","TSEN2",513,468,441,276
"36329","AARSD1",197,161,195,103
"36330","TMEM121",203,200,101,91
"36331","PRR7",664,542,778,469
"36332","KHDC1",85,91,103,70
"36333","MFAP5",2,0,0,0
"36334","ITIH5",0,0,1,2
"36335","NDFIP1",2882,2693,3396,2198
"36336","SPX",1,0,1,0
"36337","THAP7",346,342,240,176
"36338","STARD5",108,120,122,87
"36339","CPTP",522,440,525,327
"36340","LIMD2",92,106,148,78
"36341","TMEM177",411,358,374,256
"36342","B9D2",71,58,102,57
"36343","CYB5B",4535,4403,4243,2647
"36344","ZNF34",142,142,139,87
"36345","USP5",6549,6212,6042,3956
"36346","COL18A1",1026,928,1204,1093
"36347","INTS5",1127,945,1100,704
"36348","MLF2",7377,6492,11750,6783
"36349","CMIP",1938,1764,1924,1195
"36350","CALM3",9160,9100,7184,4482
"36351","ASXL3",1,0,1,0
"36352","CEP44",162,141,83,60
"36353","ZNF436",370,373,598,427
"36354","SSPN",36,17,54,34
"36355","EEPD1",53,57,32,7
"36356","DDHD1",1220,1143,1360,1052
"36357","GPRASP3",47,36,90,65
"36358","DUSP16",2365,2083,5042,2966
"36359","ZFP91",2599,2567,2789,1812
"36360","APOL6",158,116,277,128
"36361","APOL5",1,2,2,1
"36362","APOL4",0,0,0,0
"36363","APOL3",56,21,114,38
"36364","TAS1R2",0,0,0,2
"36365","TAS1R1",0,0,5,0
"36366","KMT2D",4064,4425,4187,4546
"36367","SH3BP5L",452,466,651,474
"36368","GRIP2",350,450,551,507
"36369","KDM7A",244,265,455,328
"36370","SETD7",6628,5848,7778,4999
"36371","LNPK",1427,1282,982,581
"36372","AAAS",1647,1570,1302,864
"36373","POLR1HASP",52,54,48,58
"36374","PRRT1",75,42,83,76
"36375","EGFL8",73,63,72,42
"36376","HCG4B",16,21,35,21
"36377","FXR1",2339,2505,2979,1768
"36378","YEATS4",464,383,353,220
"36379","ILKAP",578,555,474,323
"36380","NPL",96,94,95,49
"36381","HMGA2",1,1,0,0
"36382","ALX1",0,0,0,0
"36383","TMPRSS5",5,3,3,3
"36384","CDK2AP1",4580,4592,3464,2528
"36385","ACTN4",11920,11574,18751,13181
"36386","CALML3",1,0,1,0
"36387","IFT88",450,498,599,384
"36388","GJA9",3,5,3,3
"36389","TUBB1",41,41,45,23
"36390","WNT5B",13,18,10,5
"36391","ZBP1",0,0,0,0
"36392","SLC2A10",625,402,1353,504
"36393","KCNH6",4,4,10,5
"36394","SLC25A32",1571,1427,1219,719
"36395","COLEC12",4,5,6,3
"36396","CLPTM1L",3438,2963,2867,1758
"36397","OR5AC2",0,0,0,0
"36398","PABPN1",2925,2670,3098,1929
"36399","OR11H1",0,0,0,0
"36400","OR4F17",0,0,0,0
"36401","CALR",16933,16155,21021,13217
"36402","DPF3",10,14,43,21
"36403","GPR68",65,61,113,64
"36404","OR4K15",0,0,0,0
"36405","TCL1A",0,0,0,0
"36406","OR8J3",0,0,0,0
"36407","AP3B2",19,22,53,38
"36408","PWAR5",0,0,1,0
"36409","ANP32A",5969,5527,5519,3070
"36410","ST8SIA2",0,3,0,0
"36411","OR51G2",0,0,0,0
"36412","OR51E2",0,0,0,0
"36413","CALU",4805,4653,5484,3191
"36414","OR4P4",0,0,0,0
"36415","OR4C15",0,0,0,0
"36416","NPRL3",2805,2438,2677,1723
"36417","OR4A5",0,0,0,0
"36418","OR4A16",0,0,0,0
"36419","OR4A15",0,0,0,0
"36420","OR10W1",0,0,0,0
"36421","OR10V2P",0,0,1,1
"36422","GAN",1164,1128,1736,1042
"36423","OR2AE1",0,0,0,0
"36424","OR4F16",1,1,3,1
"36425","CAMK4",81,89,163,109
"36426","SLC7A5",50760,32437,53490,23857
"36427","OR6N2",0,0,0,0
"36428","OR6K2",0,0,0,0
"36429","OR2T7",0,0,0,0
"36430","OR2L5",0,0,0,0
"36431","OR2G3",0,0,0,0
"36432","OR2G2",0,0,0,0
"36433","OR2C3",0,0,0,0
"36434","TAF15",4257,4122,3467,1961
"36435","POLR2M",368,316,390,250
"36436","PTDSS2",639,522,682,498
"36437","GPR63",120,92,57,48
"36438","RSPH6A",0,1,0,0
"36439","SYNC",386,441,439,264
"36440","CFHR5",0,1,0,0
"36441","CAMK2A",0,0,0,0
"36442","DCSTAMP",0,0,0,0
"36443","HM13",4773,4135,6901,4111
"36444","RND2",69,62,82,49
"36445","MOB2",186,159,202,128
"36446","ITFG1",897,893,1648,952
"36447","SGPP1",1127,843,1272,726
"36448","SLC38A1",17758,18968,20134,15047
"36449","TMX1",2011,1837,1746,1105
"36450","LRRC3",132,141,69,54
"36451","GDPD5",147,79,158,65
"36452","FBXO38",507,587,855,564
"36453","TDRD3",266,261,329,248
"36454","STMN4",0,1,18,5
"36455","VOPP1",1341,1240,1328,881
"36456","CYRIA",22,25,62,64
"36457","RCC1L",1911,1701,1875,1174
"36458","YIPF5",785,843,1564,887
"36459","INTS14",1456,1385,1738,1057
"36460","MAGED4B",8,8,18,21
"36461","FAM117A",207,171,307,190
"36462","TRIM11",627,536,732,444
"36463","LMAN2L",541,569,588,373
"36464","C1orf21",553,775,856,787
"36465","NDEL1",608,570,707,451
"36466","CSRNP2",1095,1172,1423,1081
"36467","TXNDC5",3171,2825,2620,1599
"36468","ACTL8",45,39,9,4
"36469","CLPB",2081,1828,1916,1177
"36470","MIR600HG",92,99,96,90
"36471","PDRG1",1046,1035,1173,765
"36472","ANKRD13C",660,600,862,499
"36473","APOLD1",27,27,41,17
"36474","YJU2B",298,263,324,237
"36475","GFOD2",803,866,1016,687
"36476","COL21A1",1,1,3,0
"36477","PLA2G12A",1460,1328,1963,1241
"36478","CAMK2B",90,83,268,157
"36479","CDADC1",117,92,132,77
"36480","TRIM8",1307,1141,1929,1099
"36481","URM1",2166,2027,2764,1580
"36482","LBH",0,0,0,0
"36483","NECTIN4",569,532,1505,919
"36484","FIP1L1",977,935,930,548
"36485","SNX27",1750,1689,2155,1327
"36486","COIL",1386,1277,1676,1027
"36487","FAM83D",2192,2154,393,232
"36488","ANP32E",4141,3950,1058,736
"36489","NIPA2",2015,1868,1747,1054
"36490","TMEM163",4,13,4,4
"36491","ACSBG2",4,4,2,2
"36492","CAB39L",189,246,349,259
"36493","ITM2C",112,139,129,81
"36494","TSPAN14",1924,1862,2966,1931
"36495","CDT1",2553,2175,249,158
"36496","KAZALD1",734,594,1622,832
"36497","UNC93B1",372,295,406,244
"36498","DEFB126",2,2,2,0
"36499","DIAPH3",785,751,271,171
"36500","SHCBP1L",0,0,0,0
"36501","TRMT1L",764,770,1210,866
"36502","TSC22D4",734,635,1029,690
"36503","TSSK3",18,14,48,24
"36504","MAP1LC3B",1849,1707,3404,1993
"36505","AKAP1",4166,3353,3124,1743
"36506","CCNL2",1526,1371,2595,1647
"36507","VMP1",11695,11636,23239,11997
"36508","C6orf62",3758,3596,4201,2593
"36509","ISCA1",828,808,962,516
"36510","REXO5",442,397,150,95
"36511","AMN",412,384,591,363
"36512","OR5V1",0,0,0,0
"36513","OR2B2",0,0,0,0
"36514","LINC00597",0,0,0,0
"36515","CAMK2D",595,519,715,434
"36516","SLC14A2",2,1,8,4
"36517","DOCK8",669,859,1356,1046
"36518","PPP1R14C",19,22,18,22
"36519","MADCAM1",0,2,0,0
"36520","SF3A2",1630,1400,1246,741
"36521","ELL",557,460,689,472
"36522","TRIM7",170,167,115,68
"36523","NUAK2",126,128,136,110
"36524","TIGD6",227,192,347,194
"36525","RNF170",100,144,305,191
"36526","ADAMTS12",0,0,1,0
"36527","TLR10",0,0,0,0
"36528","ADAMTS10",0,0,0,0
"36529","SLCO5A1",713,531,1297,2021
"36530","OR12D3",0,0,0,0
"36531","CAMK2G",1164,1207,1636,1048
"36532","NETO2",989,1032,741,494
"36533","NETO1",0,0,0,0
"36534","SPACA1",0,0,0,0
"36535","VANGL1",2687,2514,2815,1860
"36536","TRIM56",1033,1166,1497,1018
"36537","SBF2",481,462,610,492
"36538","RNF146",616,633,938,618
"36539","SPRY4",232,172,248,134
"36540","ST6GALNAC5",10,19,30,16
"36541","KRTAP1-3",0,0,0,0
"36542","KRTAP1-1",0,0,0,0
"36543","TMEM14B",1450,1324,1334,840
"36544","ZNF205-AS1",60,68,82,56
"36545","SFXN3",247,206,449,254
"36546","ZNF611",412,388,520,441
"36547","MED25",1211,1107,1341,879
"36548","SHARPIN",762,662,1056,669
"36549","ZNF239",497,482,392,265
"36550","KRTAP9-9",0,0,0,0
"36551","KRTAP4-6",0,0,0,0
"36552","KRTAP2-1",0,0,0,0
"36553","ARPC5L",3026,2818,2710,1610
"36554","ISG20L2",2354,2005,2111,1268
"36555","RAB1B",6356,5892,7579,4716
"36556","LAS1L",878,776,569,385
"36557","HYI",118,97,138,103
"36558","FAHD1",2150,2079,2954,1816
"36559","SYMPK",2690,2175,3017,1815
"36560","QTRT1",869,710,960,586
"36561","SLIRP",2271,2024,1977,1088
"36562","SLC25A28",520,495,338,170
"36563","CAMLG",1043,927,1074,615
"36564","MIA",0,1,0,0
"36565","CLPP",1066,889,917,541
"36566","ABHD17A",687,629,766,448
"36567","CABLES2",1047,1112,731,534
"36568","SEH1L",1334,1189,845,532
"36569","DPF1",152,113,41,33
"36570","KIF18A",653,718,84,57
"36571","ZNF93",313,277,144,101
